CAS,SMILES,pEC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
112-05-0,O=C(O)CCCCCCCC,3.216936137,10.088166965860417,-0.6662115509784157,10.088166965860417,0.3394097222222221,0.5783198770575686,158.24099999999999,140.09699999999998,158.130679816,66.0,0.0,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,1.0909090909090908,1.6363636363636365,2.1818181818181817,2.849761282233442,99.73585546369786,8.52709773749546,7.305209354269655,7.305209354269655,5.2700556100296625,4.488391114761732,4.488391114761732,2.9115054961897213,2.9115054961897213,1.7441955573808656,1.7441955573808656,1.056555811042823,1.056555811042823,-0.53,240.89588338167468,10.47,7.575596620908132,9.470000000000002,68.6145437952422,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.088166965860417,8.316177012471655,0.0,-0.6662115509784157,0.0,7.250707986898463,2.177826252414546,0.0,0.8888888888888888,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.821600000000001,45.62880000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
143-07-7,O=C(O)CCCCCCCCCCC,4.745508522,10.206401754575976,-0.6593094491520717,10.206401754575976,0.3430899908172633,0.5412525786782161,200.32199999999995,176.12999999999997,200.177630008,84.0,0.0,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,0.8571428571428571,1.2857142857142858,1.7142857142857142,2.884064614706359,132.28341890015258,10.648418081055103,9.426529697829299,9.426529697829299,6.7700556100296625,5.988391114761731,5.988391114761731,3.972165667969542,3.972165667969542,2.4941955573808654,2.4941955573808654,1.5868858969327333,1.5868858969327333,-0.53,1119.28168851183,13.47,10.550192461908578,11.47,87.70937013843204,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,58.29031018309871,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,71.13195342895074,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,44.94575136048208,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.206401754575976,8.413285734169538,0.0,-0.6593094491520717,0.0,11.478212153140003,2.2280764739332213,0.0,0.9166666666666666,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,3.991900000000004,59.47980000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
79-14-1,O=C(O)CO,3.237703645,9.118055555555555,-1.1898148148148147,9.118055555555555,0.7777777777777777,0.42361407512550375,76.051,72.01899999999999,76.01604398799999,30.0,0.0,0.328849903557252,-0.47954077546948304,0.47954077546948304,0.328849903557252,1.8,2.0,2.0,2.8473789230876716,40.1577218810798,4.284457050376173,2.5097822626503263,2.5097822626503263,2.270055610029662,1.0975120995920222,1.0975120995920222,0.5518524262317721,0.5518524262317721,0.13526040055544503,0.13526040055544503,0.0,0.0,-0.5700000000000001,9.65148445440323,4.43,1.7215451895043727,3.429999999999999,28.854182746661948,10.213054789681411,6.606881964512918,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,15.007591973753234,5.969305287951849,0.0,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.789242042146178,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,57.53,12.576187252464766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.007591973753234,0.0,0.0,9.118055555555555,15.016203703703702,0.0,-1.1898148148148147,0.0,0.0,-0.7777777777777777,0.0,0.5,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,-0.9367000000000001,14.7216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65733-16-6,O=C(OC(C)C)C=C(C=CCC(C)CCCC(OC)(C)C)C,5.9358010629999995,11.480359822818617,-0.27130047060425677,11.480359822818617,0.02216136719079964,0.3211926305566734,310.478,276.20599999999996,310.25079494799996,128.0,0.0,0.33076471296274074,-0.4598021323608296,0.4598021323608296,0.33076471296274074,1.2272727272727273,1.8636363636363635,2.409090909090909,4.052073192620189,378.1415344089713,17.173362107437434,15.43992334208591,15.43992334208591,10.158702941568267,8.266030793226687,8.266030793226687,6.973284229409037,6.973284229409037,3.6449207784125073,3.6449207784125073,2.082734397838693,2.082734397838693,-1.09,29652.40631086357,20.91,10.605215349990562,11.556664943059028,136.31761558165752,9.473725907600098,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,31.917420659210407,58.95133982053579,13.185817648111414,11.70501719873199,14.268263091671919,5.969305287951849,0.0,0.0,5.917906046161393,78.93072688857977,7.109797541277533,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,24.784120027961375,14.268263091671919,5.917906046161393,67.22570968984778,23.80116485057091,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,17.67432248668384,5.917906046161393,18.414747775921285,12.841643245852019,13.185817648111414,26.847231705905752,26.847231705905752,9.473725907600098,10.513961176848706,0.0,11.480359822818617,0.0,0.9068815201534046,0.36696034761191854,0.0,10.076578509485723,12.13584155350129,1.7694170695803437,0.7368421052631579,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,5.062000000000006,92.84500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22781-23-3,O=C(Oc1cccc2OC(Oc12)(C)C)NC,6.8834086160000005,11.11271447467876,-0.7316592261904762,11.11271447467876,0.3494675925925925,0.7896946509352879,223.22799999999995,210.12399999999997,223.084457896,86.0,0.0,0.41197388498118487,-0.44889613283987534,0.44889613283987534,0.41197388498118487,1.375,2.125,2.8125,2.2980827540382793,427.99278111223833,11.759148545064338,9.36504396942433,9.36504396942433,7.515968531476429,4.922885952479813,4.922885952479813,3.8268827191916226,3.8268827191916226,2.053162370762427,2.053162370762427,1.439362458245811,1.439362458245811,-1.91,4481.112002117353,10.602586069621589,3.588759725487158,1.8844556231743033,93.30230251012321,19.527377465406477,0.0,11.49902366656781,11.536622985854502,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,6.06636706846161,12.13273413692322,20.89514638205844,0.0,19.005126045471968,6.093240070938415,0.0,5.316788604006331,0.0,19.634585551951844,7.04767198267719,18.19910120538483,0.0,17.248535499851716,19.527377465406477,4.794537184071822,17.248535499851716,0.0,18.9280232061862,0.0,0.0,13.847474399381248,18.19910120538483,0.0,0.0,0.0,56.790000000000006,11.880351223509011,4.794537184071822,0.0,0.0,17.248535499851716,0.0,7.04767198267719,32.046575604766076,0.0,5.316788604006331,14.210588861400147,16.10446452191988,0.0,11.11271447467876,2.3678292705971278,0.0,0.6479037934618297,5.154259731670446,-0.5400869236583519,3.5767304421768706,1.4928513558201058,0.36363636363636365,16.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,1.9120999999999997,56.86070000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72490-01-8,O=C(OCC)NCCOc2ccc(Oc1ccccc1)cc2,5.844622035,11.067204990206573,-0.4326768215504473,11.067204990206573,0.35671320635999204,0.7938096615427636,301.34200000000004,282.19,301.131408088,116.0,0.0,0.40673452498230506,-0.4917555656983283,0.4917555656983283,0.40673452498230506,0.9545454545454546,1.5909090909090908,2.272727272727273,1.7372919970376688,568.9726260550095,15.62310957574327,12.45046592812173,12.45046592812173,10.775188245478667,7.140681974697982,7.140681974697982,4.382227711275597,4.382227711275597,2.7182000939087625,2.7182000939087625,1.7326304244746173,1.7326304244746173,-2.689999999999999,112911.81401611317,15.694197571807349,8.564424589846865,5.3601056891234675,129.36522786971653,19.527377465406477,23.85541746436463,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,18.19910120538483,43.321939610460284,0.0,13.151638370425493,19.005126045471968,6.093240070938415,0.0,5.316788604006331,0.0,6.923737199690624,19.75852033493841,54.59730361615449,0.0,17.248535499851716,14.790514511606428,4.794537184071822,17.248535499851716,0.0,25.851760405876828,4.736862953800049,0.0,6.923737199690624,54.59730361615449,0.0,0.0,0.0,56.790000000000006,6.093240070938415,4.794537184071822,0.0,0.0,25.508032168222314,11.49902366656781,0.0,6.923737199690624,54.59730361615449,5.316788604006331,14.210588861400147,15.946503485595539,0.0,11.067204990206573,2.58702858250009,0.0,2.239883366296849,16.88023088228278,-0.4326768215504473,2.878492181335285,0.0,0.23529411764705882,22.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,3.6038000000000023,83.47770000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72963-72-5,O=C(OCN1C(=O)N(CC#C)CC1(=O))C2C(C=C(C)C)C2(C)(C),6.795244567999999,12.243448365457294,-0.5169855442176876,12.243448365457294,0.0628189656129774,0.33430586852608696,318.3730000000001,296.19700000000006,318.157957184,124.0,0.0,0.3303146096553091,-0.44336157041386015,0.44336157041386015,0.3303146096553091,1.434782608695652,2.0869565217391304,2.652173913043478,1.9325904016549398,610.5731319173833,17.361442840636293,13.958141773173516,13.958141773173516,10.695613096238013,7.541824527650269,7.541824527650269,6.82584143946182,6.82584143946182,4.424163805114081,4.424163805114081,2.9705738178593806,2.9705738178593806,-2.29,102908.3724166171,17.070007052471965,6.0717893243899566,3.2356544389167583,135.99406378083677,9.636772684650527,6.544756405912575,6.730816747499484,0.0,5.907179729351506,12.000419800289922,9.589074368143644,9.694446914922299,0.0,6.423349895620259,31.417033355140042,25.18037091493942,0.0,12.462662452073968,19.120474506015512,17.907599529641427,0.0,9.799819461700956,17.250802561719567,27.694948798762496,19.820329559324634,11.64912463690315,0.0,12.343784214475903,0.0,4.794537184071822,0.0,0.0,47.52774855066701,14.325937321943691,29.594586776195467,27.694948798762496,11.64912463690315,0.0,0.0,0.0,66.92,11.938294241689578,14.383611552215466,0.0,43.04043740899605,0.0,10.473014260919745,4.899909730850478,0.0,27.694948798762496,11.996454425689524,11.160212849420308,5.202361819727891,0.0,38.174804208012404,0.0,0.9826770326596546,1.4157871282588217,-0.5169855442176876,7.2141184191962235,7.610570269696023,0.0,0.5882352941176471,23.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,5.0,1.0,1.0,2.0,2.0,1.6228999999999996,83.79900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26530-20-1,O=C1C=CSN1CCCCCCCC,5.977259691,11.15879483546556,0.156072399638868,11.15879483546556,0.156072399638868,0.6371108730054076,213.34599999999995,194.19399999999996,213.118735228,80.0,0.0,0.26006588097004907,-0.26848658300142186,0.26848658300142186,0.26006588097004907,1.2142857142857142,1.9285714285714286,2.5714285714285716,2.047497076297822,289.4776801500828,10.22576835024473,8.86815818311277,9.684654764040497,6.8425352551010965,5.491350404344014,6.3279032968051565,3.616270524998307,4.540027638234324,2.359283659645429,3.2340820412863462,1.495815328017514,2.2192693383842688,-0.5700000000000001,2010.917310244864,11.50446016381236,6.8207438060960595,4.092795761358688,89.72353486161235,0.0,0.0,0.0,0.0,5.559266895052007,0.0,8.751198292332418,0.0,0.0,0.0,50.56033192588734,6.4208216229260096,17.9911862448401,0.0,0.0,11.532486611566675,0.0,3.9566611082605965,0.0,51.993423343159265,0.0,21.800233918051354,0.0,0.0,5.559266895052007,0.0,0.0,11.532486611566675,3.9566611082605965,6.544756405912575,0.0,45.448666937246685,16.240967022999346,0.0,0.0,0.0,22.0,0.0,4.794537184071822,0.0,5.559266895052007,0.0,12.965578028838586,43.63659472619672,6.06636706846161,9.336723878726511,6.923737199690624,0.0,1.833155470521542,1.5220059103888466,11.15879483546556,1.8605320137314185,0.156072399638868,0.0,1.640624606324011,7.696044107457798,3.132770656471955,0.0,0.7272727272727273,14.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,3.2703000000000024,61.95500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
81-81-2,O=C1c3ccccc3(OC(O)=C1C(c2ccccc2)CC(=O)C),3.5502526569999997,12.814247448979593,-0.5328184051398348,12.814247448979593,0.06406326110691163,0.799206301564618,308.3330000000001,292.205,308.10485899199995,116.0,0.0,0.2897558979575758,-0.480380676246029,0.480380676246029,0.2897558979575758,1.0869565217391304,1.7391304347826086,2.4347826086956523,2.2586253240211427,909.550972694472,16.396976746569035,12.652567939974356,12.652567939974356,11.07538740046941,7.367289200637053,7.367289200637053,5.515582042988993,5.515582042988993,3.8553360333403126,3.8553360333403126,2.8112415885141284,2.8112415885141284,-2.8799999999999994,187785.02349075026,15.032579420487952,6.084896581778482,2.8788855581374135,132.55202509117527,9.523678331894054,11.366265088007182,0.0,5.428790391900541,5.946307760461352,0.0,9.589074368143644,0.0,0.0,0.0,42.46456947923127,24.61992282831084,12.338727669087403,10.949675706161791,14.318215515965875,16.752489302471975,0.0,0.0,0.0,19.262464868778025,0.0,75.94753417552084,0.0,5.946307760461352,5.428790391900541,0.0,5.946307760461352,0.0,10.889772341205646,4.794537184071822,0.0,30.38936785217202,63.808991737279655,0.0,10.969244356107037,0.0,67.50999999999999,11.864213806622745,14.69560176298435,0.0,23.196308452888484,10.969244356107037,5.563451491696996,6.923737199690624,24.26546827384644,30.33183534230805,0.0,4.417150937053347,5.4019012188208615,0.0,24.486956884605696,10.64934760015117,0.9430748719240792,-1.023915868816663,15.949056542370032,0.12566822562358282,1.4679105253212397,0.0,0.15789473684210525,23.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,3.6096000000000013,87.73180000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28772-56-7,O=C1Oc5ccccc5(C(O)=C1C(c2ccccc2)CC(O)c3ccc(cc3)c4ccc(cc4)Br),5.420577477,13.00061000120087,-0.8569960947341897,13.00061000120087,0.10788020120812325,0.22959008867600927,527.4140000000002,504.23000000000025,526.0779713159999,174.0,0.0,0.3433536751149287,-0.5065919856919875,0.5065919856919875,0.3433536751149287,0.7428571428571429,1.3428571428571427,2.0285714285714285,1.5040707159989481,1507.150749135312,24.36323207281991,18.765650140726315,20.351646679841018,17.00804039084698,11.34645062621414,12.13944889577149,8.491631890404316,9.407307419196007,6.302247061365281,6.830912574403517,4.460521624558805,4.724854381077922,-3.6699999999999986,117613265.85966207,23.089681412302063,9.9027087867175,4.784329821080472,210.80153064670023,14.63020572673476,11.332531974926148,0.0,0.0,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,94.79271578795029,52.94009586356043,10.390625561993808,17.053642093910092,14.63020572673476,26.899188254056384,0.0,0.0,0.0,18.442694056835705,0.0,134.7114376579206,0.0,16.876414816677897,5.625586319077987,0.0,5.749511833283905,15.929943897949348,10.213054789681411,0.0,0.0,35.13304853192669,116.812647800805,0.0,22.096147339501027,0.0,70.67,17.64745875298768,15.007591973753234,0.0,17.733784947906912,10.969244356107037,26.726525482620396,0.0,24.26546827384644,78.86277189000094,15.929943897949348,4.417150937053347,6.551360901527837,3.453514943125746,13.00061000120087,22.73734197610807,3.547462479576023,-0.6650966833524556,32.108485017141625,-0.6503453019943817,0.0,0.0,0.1,35.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,5.0,7.183700000000006,141.58859999999984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
